icd10_code,cc_number,hcc_code,cc_label,is_payment_hcc
F0282,127,HCC127,"Dementia, Mild or Unspecified",1
F0283,127,HCC127,"Dementia, Mild or Unspecified",1
F0284,127,HCC127,"Dementia, Mild or Unspecified",1
F02A0,127,HCC127,"Dementia, Mild or Unspecified",1
F02A11,127,HCC127,"Dementia, Mild or Unspecified",1
F02A18,127,HCC127,"Dementia, Mild or Unspecified",1
F02A2,127,HCC127,"Dementia, Mild or Unspecified",1
F02A3,127,HCC127,"Dementia, Mild or Unspecified",1
F02A4,127,HCC127,"Dementia, Mild or Unspecified",1
F02B0,126,HCC126,"Dementia, Moderate",1
F02B11,126,HCC126,"Dementia, Moderate",1
F02B18,126,HCC126,"Dementia, Moderate",1
F02B2,126,HCC126,"Dementia, Moderate",1
F02B3,126,HCC126,"Dementia, Moderate",1
F02B4,126,HCC126,"Dementia, Moderate",1
F02C0,125,HCC125,"Dementia, Severe",1
F02C11,125,HCC125,"Dementia, Severe",1
F02C18,125,HCC125,"Dementia, Severe",1
F02C2,125,HCC125,"Dementia, Severe",1
F02C3,125,HCC125,"Dementia, Severe",1
F02C4,125,HCC125,"Dementia, Severe",1
F0390,127,HCC127,"Dementia, Mild or Unspecified",1
F03911,127,HCC127,"Dementia, Mild or Unspecified",1
F03918,127,HCC127,"Dementia, Mild or Unspecified",1
F0392,127,HCC127,"Dementia, Mild or Unspecified",1
F0393,127,HCC127,"Dementia, Mild or Unspecified",1
F0394,127,HCC127,"Dementia, Mild or Unspecified",1
F03A0,127,HCC127,"Dementia, Mild or Unspecified",1
F03A11,127,HCC127,"Dementia, Mild or Unspecified",1
F03A18,127,HCC127,"Dementia, Mild or Unspecified",1
F03A2,127,HCC127,"Dementia, Mild or Unspecified",1
F03A3,127,HCC127,"Dementia, Mild or Unspecified",1
F03A4,127,HCC127,"Dementia, Mild or Unspecified",1
F03B0,126,HCC126,"Dementia, Moderate",1
F03B11,126,HCC126,"Dementia, Moderate",1
F03B18,126,HCC126,"Dementia, Moderate",1
F03B2,126,HCC126,"Dementia, Moderate",1
F03B3,126,HCC126,"Dementia, Moderate",1
F03B4,126,HCC126,"Dementia, Moderate",1
F03C0,125,HCC125,"Dementia, Severe",1
F03C11,125,HCC125,"Dementia, Severe",1
F03C18,125,HCC125,"Dementia, Severe",1
F03C2,125,HCC125,"Dementia, Severe",1
F03C3,125,HCC125,"Dementia, Severe",1
F03C4,125,HCC125,"Dementia, Severe",1
F10130,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10131,136,HCC136,Alcohol Use with Psychotic Complications,1
F10132,136,HCC136,Alcohol Use with Psychotic Complications,1
F10139,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F1014,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10150,136,HCC136,Alcohol Use with Psychotic Complications,1
F10151,136,HCC136,Alcohol Use with Psychotic Complications,1
F10159,136,HCC136,Alcohol Use with Psychotic Complications,1
F10180,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10181,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10182,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10188,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F1020,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F1021,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10220,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10221,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10229,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10230,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10231,136,HCC136,Alcohol Use with Psychotic Complications,1
F10232,136,HCC136,Alcohol Use with Psychotic Complications,1
F10239,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F1024,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10250,136,HCC136,Alcohol Use with Psychotic Complications,1
F10251,136,HCC136,Alcohol Use with Psychotic Complications,1
F10259,136,HCC136,Alcohol Use with Psychotic Complications,1
F1026,136,HCC136,Alcohol Use with Psychotic Complications,1
F1027,136,HCC136,Alcohol Use with Psychotic Complications,1
F10280,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10281,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10282,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10288,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F1029,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10930,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10931,136,HCC136,Alcohol Use with Psychotic Complications,1
F10932,136,HCC136,Alcohol Use with Psychotic Complications,1
F10939,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F1094,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10950,136,HCC136,Alcohol Use with Psychotic Complications,1
F10951,136,HCC136,Alcohol Use with Psychotic Complications,1
F10959,136,HCC136,Alcohol Use with Psychotic Complications,1
F1096,136,HCC136,Alcohol Use with Psychotic Complications,1
F1097,136,HCC136,Alcohol Use with Psychotic Complications,1
F10980,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10981,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10982,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F10988,139,HCC139,"Alcohol Use Disorder, Moderate/Severe, or Alcohol Use with Specified Non-Psychotic Complications",1
F1110,138,HCC138,"Drug Use Disorder, Mild, Uncomplicated, Except Cannabis",1
F1111,138,HCC138,"Drug Use Disorder, Mild, Uncomplicated, Except Cannabis",1
F11120,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11121,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11122,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11129,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1113,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1114,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11150,135,HCC135,Drug Use with Psychotic Complications,1
F11151,135,HCC135,Drug Use with Psychotic Complications,1
F11159,135,HCC135,Drug Use with Psychotic Complications,1
F11181,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11182,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11188,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1119,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1120,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1121,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11220,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11221,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11222,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11229,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1123,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1124,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11250,135,HCC135,Drug Use with Psychotic Complications,1
F11251,135,HCC135,Drug Use with Psychotic Complications,1
F11259,135,HCC135,Drug Use with Psychotic Complications,1
F11281,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11282,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11288,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1129,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11920,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11921,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11922,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11929,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1193,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1194,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11950,135,HCC135,Drug Use with Psychotic Complications,1
F11951,135,HCC135,Drug Use with Psychotic Complications,1
F11959,135,HCC135,Drug Use with Psychotic Complications,1
F11981,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11982,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F11988,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1199,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1213,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F12150,135,HCC135,Drug Use with Psychotic Complications,1
F12151,135,HCC135,Drug Use with Psychotic Complications,1
F12159,135,HCC135,Drug Use with Psychotic Complications,1
F12180,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F12188,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1220,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1221,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F12220,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F12221,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F12222,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F12229,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1223,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F12250,135,HCC135,Drug Use with Psychotic Complications,1
F12251,135,HCC135,Drug Use with Psychotic Complications,1
F12259,135,HCC135,Drug Use with Psychotic Complications,1
F12280,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F12288,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1229,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1293,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F12950,135,HCC135,Drug Use with Psychotic Complications,1
F12951,135,HCC135,Drug Use with Psychotic Complications,1
F12959,135,HCC135,Drug Use with Psychotic Complications,1
F12980,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F12988,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1310,138,HCC138,"Drug Use Disorder, Mild, Uncomplicated, Except Cannabis",1
F1311,138,HCC138,"Drug Use Disorder, Mild, Uncomplicated, Except Cannabis",1
F13120,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13121,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13129,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13130,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13131,135,HCC135,Drug Use with Psychotic Complications,1
F13132,135,HCC135,Drug Use with Psychotic Complications,1
F13139,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1314,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13150,135,HCC135,Drug Use with Psychotic Complications,1
F13151,135,HCC135,Drug Use with Psychotic Complications,1
F13159,135,HCC135,Drug Use with Psychotic Complications,1
F13180,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13181,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13182,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13188,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1319,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1320,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1321,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13220,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13221,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13229,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13230,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13231,135,HCC135,Drug Use with Psychotic Complications,1
F13232,135,HCC135,Drug Use with Psychotic Complications,1
F13239,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1324,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13250,135,HCC135,Drug Use with Psychotic Complications,1
F13251,135,HCC135,Drug Use with Psychotic Complications,1
F13259,135,HCC135,Drug Use with Psychotic Complications,1
F1326,135,HCC135,Drug Use with Psychotic Complications,1
F1327,135,HCC135,Drug Use with Psychotic Complications,1
F13280,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13281,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13282,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13288,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1329,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13920,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13921,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13929,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13930,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13931,135,HCC135,Drug Use with Psychotic Complications,1
F13932,135,HCC135,Drug Use with Psychotic Complications,1
F13939,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1394,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13950,135,HCC135,Drug Use with Psychotic Complications,1
F13951,135,HCC135,Drug Use with Psychotic Complications,1
F13959,135,HCC135,Drug Use with Psychotic Complications,1
F1396,135,HCC135,Drug Use with Psychotic Complications,1
F1397,135,HCC135,Drug Use with Psychotic Complications,1
F13980,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13981,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13982,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F13988,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1399,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1410,138,HCC138,"Drug Use Disorder, Mild, Uncomplicated, Except Cannabis",1
F1411,138,HCC138,"Drug Use Disorder, Mild, Uncomplicated, Except Cannabis",1
F14120,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F14121,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F14122,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F14129,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1413,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F1414,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F14150,135,HCC135,Drug Use with Psychotic Complications,1
F14151,135,HCC135,Drug Use with Psychotic Complications,1
F14159,135,HCC135,Drug Use with Psychotic Complications,1
F14180,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F14181,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
F14182,137,HCC137,"Drug Use Disorder, Moderate/Severe, or Drug Use with Non-Psychotic Complications",1
